ITEM: TIMESTEP
0
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
6 52.467 3 
7 -164.942 1 
8 -174.48 1 
9 66.2203 2 
10 -118.803 1 
11 127.987 3 
12 179.859 1 
13 176.954 1 
14 -143.833 3 
15 145.225 1 
16 176.258 1 
17 108.005 1 
18 -173.969 3 
19 -166.228 2 
20 138.657 1 
ITEM: TIMESTEP
3200
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -153.853 1 
2 160.025 1 
3 -152.403 1 
4 -89.5867 3 
5 -173.566 1 
6 58.5677 3 
7 -164.048 1 
8 -176.454 1 
9 56.501 2 
10 -147.368 1 
11 166.28 3 
12 -171.214 1 
13 -175.658 1 
14 -144.841 3 
15 171.833 1 
16 142.285 1 
17 143.085 1 
18 161.61 3 
19 162.164 2 
20 159.707 1 
ITEM: TIMESTEP
3300
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 158.231 1 
2 176.12 1 
3 -134.826 1 
4 -43.3755 3 
5 179.933 1 
6 53.8268 3 
7 170.784 1 
8 -173.511 1 
9 64.1154 2 
10 176.479 1 
11 134.652 3 
12 169.392 1 
13 -155.796 1 
14 -153.519 3 
15 175.112 1 
16 150.102 1 
17 166.797 1 
18 162.434 3 
19 176.628 2 
20 -147.091 1 
ITEM: TIMESTEP
3400
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -160.385 1 
2 153.982 1 
3 -164.758 1 
4 -42.4042 3 
5 169.825 1 
6 74.2619 3 
7 -171.29 1 
8 164.039 1 
9 79.3261 2 
10 143.982 1 
11 101.644 3 
12 178.284 1 
13 -150.062 1 
14 -149.754 3 
15 137.605 1 
16 174.612 1 
17 154.983 1 
18 -156.332 3 
19 -175.475 2 
20 -154.186 1 
ITEM: TIMESTEP
3500
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -167.714 1 
2 175.845 1 
3 -149.997 1 
4 -47.388 3 
5 177.957 1 
6 77.8837 3 
7 171.791 1 
8 158.528 1 
9 33.8394 2 
10 161.41 1 
11 170.388 3 
12 -153.255 1 
13 -165.123 1 
14 173.878 3 
15 155.61 1 
16 121.117 1 
17 -172.593 1 
18 -141.099 3 
19 175.376 2 
20 172.015 1 
ITEM: TIMESTEP
3600
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -172.466 1 
2 176.278 1 
3 179.1 1 
4 -52.904 3 
5 170.536 1 
6 91.1396 3 
7 141.849 1 
8 80.2847 1 
9 124.348 2 
10 -163.083 1 
11 155.139 3 
12 -176.009 1 
13 -124.69 1 
14 172.106 3 
15 170.465 1 
16 109.844 1 
17 -177.469 1 
18 172.637 3 
19 -171.034 2 
20 -164.935 1 
ITEM: TIMESTEP
3700
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -152.034 1 
2 178.245 1 
3 173.815 1 
4 -92.7361 3 
5 169.722 1 
6 99.3131 3 
7 168.65 1 
8 80.3861 1 
9 147.585 2 
10 -123.463 1 
11 153.164 3 
12 144.27 1 
13 -135.361 1 
14 -177.181 3 
15 -158.577 1 
16 129.792 1 
17 164.199 1 
18 177.226 3 
19 161.55 2 
20 174.92 1 
ITEM: TIMESTEP
3800
ITEM: NUMBER OF ENTRIES
20
ITEM: BOX BOUNDS pp pp pp
-2.1271786278230465e+01 2.1271786278230465e+01
-1.1154917245000831e+01 1.1154917245000831e+01
-1.1154917245000831e+01 1.1154917245000831e+01
ITEM: ENTRIES index c_dphi c_prop
1 -89.4114 1 
2 159.534 1 
3 172.86 1 
4 -169.562 3 
5 140.495 1 
6 139.36 3 
7 159.905 1 
8 57.3871 1 
9 -171.277 2 
10 -117.751 1 
11 157.518 3 
12 146.156 1 
13 -134.113 1 
14 139.971 3 
15 -160.934 1 
16 99.2854 1 
17 168.876 1 
18 161.918 3 
19 176.318 2 
20 -168.805 1 
ITEM: TIMESTEP
3900
ITEM: NUMBER OF ENTRIES
20
